"movieId","title","genres","year","title_clean"
3948,"Meet the Parents (2000)","Comedy",NA,"Meet the Parents"
3949,"Requiem for a Dream (2000)","Drama",NA,"Requiem for a Dream"
3967,"Billy Elliot (2000)","Drama",NA,"Billy Elliot"
3968,"Bedazzled (2000)","Comedy",NA,"Bedazzled"
3969,"Pay It Forward (2000)","Drama",NA,"Pay It Forward"
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)","Action|Comedy",NA,"Legend of Drunken Master, The (Jui kuen II)"
3977,"Charlie's Angels (2000)","Action|Comedy",NA,"Charlie's Angels"
3978,"Legend of Bagger Vance, The (2000)","Drama|Romance",NA,"Legend of Bagger Vance, The"
3979,"Little Nicky (2000)","Comedy",NA,"Little Nicky"
3980,"Men of Honor (2000)","Drama",NA,"Men of Honor"
3981,"Red Planet (2000)","Action|Sci-Fi|Thriller",NA,"Red Planet"
3984,"Diamonds Are Forever (1971)","Action|Adventure|Thriller",NA,"Diamonds Are Forever"
3986,"6th Day, The (2000)","Action|Sci-Fi|Thriller",NA,"6th Day, The"
3988,"How the Grinch Stole Christmas (a.k.a. The Grinch) (2000)","Children|Comedy|Fantasy",NA,"How the Grinch Stole Christmas (a.k.a. The Grinch)"
3994,"Unbreakable (2000)","Drama|Sci-Fi",NA,"Unbreakable"
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)","Action|Drama|Romance",NA,"Crouching Tiger, Hidden Dragon (Wo hu cang long)"
3997,"Dungeons & Dragons (2000)","Action|Adventure|Comedy|Fantasy",NA,"Dungeons & Dragons"
3998,"Proof of Life (2000)","Drama",NA,"Proof of Life"
3999,"Vertical Limit (2000)","Action|Adventure",NA,"Vertical Limit"
4002,"Planes, Trains & Automobiles (1987)","Comedy",NA,"Planes, Trains & Automobiles"
4005,"Living Daylights, The (1987)","Action|Adventure|Thriller",NA,"Living Daylights, The"
4007,"Wall Street (1987)","Drama",NA,"Wall Street"
4008,"Born on the Fourth of July (1989)","Drama|War",NA,"Born on the Fourth of July"
4011,"Snatch (2000)","Comedy|Crime|Thriller",NA,"Snatch"
4014,"Chocolat (2000)","Drama|Romance",NA,"Chocolat"
4015,"Dude, Where's My Car? (2000)","Comedy|Sci-Fi",NA,"Dude, Where's My Car?"
4016,"Emperor's New Groove, The (2000)","Adventure|Animation|Children|Comedy|Fantasy",NA,"Emperor's New Groove, The"
4017,"Pollock (2000)","Drama",NA,"Pollock"
4018,"What Women Want (2000)","Comedy|Romance",NA,"What Women Want"
4019,"Finding Forrester (2000)","Drama",NA,"Finding Forrester"
4020,"Gift, The (2000)","Thriller",NA,"Gift, The"
4022,"Cast Away (2000)","Drama",NA,"Cast Away"
4023,"Family Man, The (2000)","Comedy|Drama|Romance",NA,"Family Man, The"
4025,"Miss Congeniality (2000)","Comedy|Crime",NA,"Miss Congeniality"
4027,"O Brother, Where Art Thou? (2000)","Adventure|Comedy|Crime",NA,"O Brother, Where Art Thou?"
4029,"State and Main (2000)","Comedy|Drama",NA,"State and Main"
4033,"Thirteen Days (2000)","Drama|Thriller|War",NA,"Thirteen Days"
4034,"Traffic (2000)","Crime|Drama|Thriller",NA,"Traffic"
4036,"Shadow of the Vampire (2000)","Drama|Horror",NA,"Shadow of the Vampire"
4039,"Annie (1982)","Children|Musical",NA,"Annie"
4040,"Don't Tell Mom the Babysitter's Dead (1991)","Comedy",NA,"Don't Tell Mom the Babysitter's Dead"
4041,"Officer and a Gentleman, An (1982)","Drama|Romance",NA,"Officer and a Gentleman, An"
4054,"Save the Last Dance (2001)","Drama|Romance",NA,"Save the Last Dance"
4069,"Wedding Planner, The (2001)","Comedy|Romance",NA,"Wedding Planner, The"
4084,"Beverly Hills Cop II (1987)","Action|Comedy|Crime|Thriller",NA,"Beverly Hills Cop II"
4085,"Beverly Hills Cop (1984)","Action|Comedy|Crime|Drama",NA,"Beverly Hills Cop"
4103,"Empire of the Sun (1987)","Action|Adventure|Drama|War",NA,"Empire of the Sun"
4105,"Evil Dead, The (1981)","Fantasy|Horror|Thriller",NA,"Evil Dead, The"
4121,"Innerspace (1987)","Action|Adventure|Comedy|Sci-Fi",NA,"Innerspace"
4128,"Lost Boys, The (1987)","Comedy|Horror|Thriller",NA,"Lost Boys, The"
4144,"In the Mood For Love (Fa yeung nin wa) (2000)","Drama|Romance",NA,"In the Mood For Love (Fa yeung nin wa)"
4148,"Hannibal (2001)","Horror|Thriller",NA,"Hannibal"
4149,"Saving Silverman (Evil Woman) (2001)","Comedy|Romance",NA,"Saving Silverman (Evil Woman)"
4153,"Down to Earth (2001)","Comedy|Fantasy|Romance",NA,"Down to Earth"
4161,"Mexican, The (2001)","Action|Comedy",NA,"Mexican, The"
4167,"15 Minutes (2001)","Thriller",NA,"15 Minutes"
4214,"Revenge of the Nerds (1984)","Comedy",NA,"Revenge of the Nerds"
4223,"Enemy at the Gates (2001)","Drama|War",NA,"Enemy at the Gates"
4226,"Memento (2000)","Mystery|Thriller",NA,"Memento"
4228,"Heartbreakers (2001)","Comedy|Crime|Romance",NA,"Heartbreakers"
4232,"Spy Kids (2001)","Action|Adventure|Children|Comedy",NA,"Spy Kids"
4235,"Amores Perros (Love's a Bitch) (2000)","Drama|Thriller",NA,"Amores Perros (Love's a Bitch)"
4238,"Along Came a Spider (2001)","Action|Crime|Mystery|Thriller",NA,"Along Came a Spider"
4239,"Blow (2001)","Crime|Drama",NA,"Blow"
4246,"Bridget Jones's Diary (2001)","Comedy|Drama|Romance",NA,"Bridget Jones's Diary"
4247,"Joe Dirt (2001)","Adventure|Comedy|Mystery|Romance",NA,"Joe Dirt"
4254,"Crocodile Dundee in Los Angeles (2001)","Comedy|Drama",NA,"Crocodile Dundee in Los Angeles"
4255,"Freddy Got Fingered (2001)","Comedy",NA,"Freddy Got Fingered"
4262,"Scarface (1983)","Action|Crime|Drama",NA,"Scarface"
4270,"Mummy Returns, The (2001)","Action|Adventure|Comedy|Thriller",NA,"Mummy Returns, The"
4291,"Nine to Five (a.k.a. 9 to 5) (1980)","Comedy|Crime",NA,"Nine to Five (a.k.a. 9 to 5)"
4299,"Knight's Tale, A (2001)","Action|Comedy|Romance",NA,"Knight's Tale, A"
4306,"Shrek (2001)","Adventure|Animation|Children|Comedy|Fantasy|Romance",NA,"Shrek"
4308,"Moulin Rouge (2001)","Drama|Musical|Romance",NA,"Moulin Rouge"
4310,"Pearl Harbor (2001)","Action|Drama|Romance|War",NA,"Pearl Harbor"
4321,"City Slickers (1991)","Comedy|Western",NA,"City Slickers"
4322,"Eight Men Out (1988)","Drama",NA,"Eight Men Out"
4326,"Mississippi Burning (1988)","Crime|Drama|Thriller",NA,"Mississippi Burning"
4327,"Magnificent Seven, The (1960)","Adventure|Western",NA,"Magnificent Seven, The"
4333,"Throw Momma from the Train (1987)","Comedy|Crime",NA,"Throw Momma from the Train"
4340,"Animal, The (2001)","Comedy",NA,"Animal, The"
4343,"Evolution (2001)","Comedy|Sci-Fi",NA,"Evolution"
4344,"Swordfish (2001)","Action|Crime|Drama",NA,"Swordfish"
4351,"Point Break (1991)","Action|Crime|Thriller",NA,"Point Break"
4361,"Tootsie (1982)","Comedy|Romance",NA,"Tootsie"
4366,"Atlantis: The Lost Empire (2001)","Adventure|Animation|Children|Fantasy",NA,"Atlantis: The Lost Empire"
4367,"Lara Croft: Tomb Raider (2001)","Action|Adventure",NA,"Lara Croft: Tomb Raider"
4368,"Dr. Dolittle 2 (2001)","Comedy",NA,"Dr. Dolittle 2"
4369,"Fast and the Furious, The (2001)","Action|Crime|Thriller",NA,"Fast and the Furious, The"
4370,"A.I. Artificial Intelligence (2001)","Adventure|Drama|Sci-Fi",NA,"A.I. Artificial Intelligence"
4378,"Sexy Beast (2000)","Crime|Drama",NA,"Sexy Beast"
4386,"Cats & Dogs (2001)","Children|Comedy",NA,"Cats & Dogs"
4388,"Scary Movie 2 (2001)","Comedy",NA,"Scary Movie 2"
4396,"Cannonball Run, The (1981)","Action|Comedy",NA,"Cannonball Run, The"
4446,"Final Fantasy: The Spirits Within (2001)","Adventure|Animation|Fantasy|Sci-Fi",NA,"Final Fantasy: The Spirits Within"
4447,"Legally Blonde (2001)","Comedy|Romance",NA,"Legally Blonde"
4448,"Score, The (2001)","Action|Drama",NA,"Score, The"
4467,"Adventures of Baron Munchausen, The (1988)","Adventure|Comedy|Fantasy",NA,"Adventures of Baron Munchausen, The"
4487,"Cocktail (1988)","Drama|Romance",NA,"Cocktail"
4489,"Coming to America (1988)","Comedy|Romance",NA,"Coming to America"
4499,"Dirty Rotten Scoundrels (1988)","Comedy",NA,"Dirty Rotten Scoundrels"
4545,"Short Circuit (1986)","Comedy|Sci-Fi",NA,"Short Circuit"
4558,"Twins (1988)","Comedy",NA,"Twins"
4571,"Bill & Ted's Excellent Adventure (1989)","Adventure|Comedy|Sci-Fi",NA,"Bill & Ted's Excellent Adventure"
4621,"Look Who's Talking (1989)","Comedy|Romance",NA,"Look Who's Talking"
4623,"Major League (1989)","Comedy",NA,"Major League"
4638,"Jurassic Park III (2001)","Action|Adventure|Sci-Fi|Thriller",NA,"Jurassic Park III"
4639,"America's Sweethearts (2001)","Comedy|Romance",NA,"America's Sweethearts"
4641,"Ghost World (2001)","Comedy|Drama",NA,"Ghost World"
4642,"Hedwig and the Angry Inch (2000)","Comedy|Drama|Musical",NA,"Hedwig and the Angry Inch"
4643,"Planet of the Apes (2001)","Action|Adventure|Drama|Sci-Fi",NA,"Planet of the Apes"
4677,"Turner & Hooch (1989)","Comedy|Crime",NA,"Turner & Hooch"
4679,"Uncle Buck (1989)","Comedy",NA,"Uncle Buck"
4700,"Princess Diaries, The (2001)","Children|Comedy|Romance",NA,"Princess Diaries, The"
4701,"Rush Hour 2 (2001)","Action|Comedy",NA,"Rush Hour 2"
4718,"American Pie 2 (2001)","Comedy",NA,"American Pie 2"
4720,"Others, The (2001)","Drama|Horror|Mystery|Thriller",NA,"Others, The"
4728,"Rat Race (2001)","Comedy",NA,"Rat Race"
4734,"Jay and Silent Bob Strike Back (2001)","Adventure|Comedy",NA,"Jay and Silent Bob Strike Back"
4776,"Training Day (2001)","Crime|Drama|Thriller",NA,"Training Day"
4787,"Little Man Tate (1991)","Drama",NA,"Little Man Tate"
4799,"It's a Mad, Mad, Mad, Mad World (1963)","Action|Adventure|Comedy|Crime",NA,"It's a Mad, Mad, Mad, Mad World"
4816,"Zoolander (2001)","Comedy",NA,"Zoolander"
4823,"Serendipity (2001)","Comedy|Romance",NA,"Serendipity"
4848,"Mulholland Drive (2001)","Crime|Drama|Film-Noir|Mystery|Thriller",NA,"Mulholland Drive"
4855,"Dirty Harry (1971)","Action|Crime|Thriller",NA,"Dirty Harry"
4865,"From Hell (2001)","Crime|Horror|Mystery|Thriller",NA,"From Hell"
4873,"Waking Life (2001)","Animation|Drama|Fantasy",NA,"Waking Life"
4874,"K-PAX (2001)","Drama|Fantasy|Mystery|Sci-Fi",NA,"K-PAX"
4876,"Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001)","Horror|Thriller",NA,"Thirteen Ghosts (a.k.a. Thir13en Ghosts)"
4878,"Donnie Darko (2001)","Drama|Mystery|Sci-Fi|Thriller",NA,"Donnie Darko"
4881,"Man Who Wasn't There, The (2001)","Crime|Drama",NA,"Man Who Wasn't There, The"
4886,"Monsters, Inc. (2001)","Adventure|Animation|Children|Comedy|Fantasy",NA,"Monsters, Inc."
4887,"One, The (2001)","Action|Sci-Fi|Thriller",NA,"One, The"
4890,"Shallow Hal (2001)","Comedy|Fantasy|Romance",NA,"Shallow Hal"
4896,"Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)","Adventure|Children|Fantasy",NA,"Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone)"
4901,"Spy Game (2001)","Action|Crime|Drama|Thriller",NA,"Spy Game"
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)","Drama|Fantasy|Horror|Thriller|War",NA,"Devil's Backbone, The (Espinazo del diablo, El)"
4903,"In the Bedroom (2001)","Drama",NA,"In the Bedroom"
4954,"Ocean's Eleven (a.k.a. Ocean's 11) (1960)","Comedy|Crime",NA,"Ocean's Eleven (a.k.a. Ocean's 11)"
4958,"Behind Enemy Lines (2001)","Action|Drama|War",NA,"Behind Enemy Lines"
4963,"Ocean's Eleven (2001)","Crime|Thriller",NA,"Ocean's Eleven"
4967,"No Man's Land (2001)","Drama|War",NA,"No Man's Land"
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)","Comedy|Romance",NA,"Amelie (Fabuleux destin d'Amélie Poulain, Le)"
4974,"Not Another Teen Movie (2001)","Comedy",NA,"Not Another Teen Movie"
4975,"Vanilla Sky (2001)","Mystery|Romance|Sci-Fi|Thriller",NA,"Vanilla Sky"
4979,"Royal Tenenbaums, The (2001)","Comedy|Drama",NA,"Royal Tenenbaums, The"
4980,"Bill & Ted's Bogus Journey (1991)","Adventure|Comedy|Fantasy|Sci-Fi",NA,"Bill & Ted's Bogus Journey"
4992,"Kate & Leopold (2001)","Comedy|Romance",NA,"Kate & Leopold"
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)","Adventure|Fantasy",NA,"Lord of the Rings: The Fellowship of the Ring, The"
4994,"Majestic, The (2001)","Comedy|Drama|Romance",NA,"Majestic, The"
4995,"Beautiful Mind, A (2001)","Drama|Romance",NA,"Beautiful Mind, A"
5010,"Black Hawk Down (2001)","Action|Drama|War",NA,"Black Hawk Down"
5013,"Gosford Park (2001)","Comedy|Drama|Mystery",NA,"Gosford Park"
5014,"I Am Sam (2001)","Drama",NA,"I Am Sam"
5015,"Monster's Ball (2001)","Drama|Romance",NA,"Monster's Ball"
5025,"Orange County (2002)","Comedy",NA,"Orange County"
5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)","Action|Mystery|Thriller",NA,"Brotherhood of the Wolf (Pacte des loups, Le)"
5049,"48 Hrs. (1982)","Action|Comedy|Crime|Drama",NA,"48 Hrs."
5060,"M*A*S*H (a.k.a. MASH) (1970)","Comedy|Drama|War",NA,"M*A*S*H (a.k.a. MASH)"
5064,"The Count of Monte Cristo (2002)","Action|Adventure|Drama|Thriller",NA,"The Count of Monte Cristo"
5065,"Mothman Prophecies, The (2002)","Drama|Fantasy|Horror|Mystery|Thriller",NA,"Mothman Prophecies, The"
5066,"Walk to Remember, A (2002)","Drama|Romance",NA,"Walk to Remember, A"
5072,"Metropolis (2001)","Animation|Sci-Fi",NA,"Metropolis"
5103,"Sandlot, The (1993)","Children|Comedy|Drama",NA,"Sandlot, The"
5108,"John Q (2002)","Crime|Drama|Thriller",NA,"John Q"
5110,"Super Troopers (2001)","Comedy|Crime|Mystery",NA,"Super Troopers"
5128,"Queen of the Damned (2002)","Fantasy|Horror",NA,"Queen of the Damned"
5135,"Monsoon Wedding (2001)","Comedy|Romance",NA,"Monsoon Wedding"
5151,"40 Days and 40 Nights (2002)","Comedy|Romance",NA,"40 Days and 40 Nights"
5152,"We Were Soldiers (2002)","Action|Drama|War",NA,"We Were Soldiers"
5171,"Time Machine, The (2002)","Action|Adventure|Sci-Fi",NA,"Time Machine, The"
5218,"Ice Age (2002)","Adventure|Animation|Children|Comedy",NA,"Ice Age"
5219,"Resident Evil (2002)","Action|Horror|Sci-Fi|Thriller",NA,"Resident Evil"
5220,"Showtime (2002)","Action|Comedy",NA,"Showtime"
5225,"And Your Mother Too (Y tu mamá también) (2001)","Drama|Romance",NA,"And Your Mother Too (Y tu mamá también)"
5254,"Blade II (2002)","Action|Horror|Thriller",NA,"Blade II"
5265,"Death to Smoochy (2002)","Comedy|Crime|Drama",NA,"Death to Smoochy"
5266,"Panic Room (2002)","Thriller",NA,"Panic Room"
5267,"Rookie, The (2002)","Drama",NA,"Rookie, The"
5283,"National Lampoon's Van Wilder (2002)","Comedy",NA,"National Lampoon's Van Wilder"
5291,"Rashomon (Rashômon) (1950)","Crime|Drama|Mystery",NA,"Rashomon (Rashômon)"
5294,"Frailty (2001)","Crime|Drama|Thriller",NA,"Frailty"
5296,"Sweetest Thing, The (2002)","Comedy|Romance",NA,"Sweetest Thing, The"
5299,"My Big Fat Greek Wedding (2002)","Comedy|Romance",NA,"My Big Fat Greek Wedding"
5308,"Three Men and a Baby (1987)","Comedy",NA,"Three Men and a Baby"
5313,"The Scorpion King (2002)","Action|Adventure|Fantasy|Thriller",NA,"The Scorpion King"
5329,"Salton Sea, The (2002)","Crime|Drama|Thriller",NA,"Salton Sea, The"
5349,"Spider-Man (2002)","Action|Adventure|Sci-Fi|Thriller",NA,"Spider-Man"
5377,"About a Boy (2002)","Comedy|Drama|Romance",NA,"About a Boy"
5378,"Star Wars: Episode II - Attack of the Clones (2002)","Action|Adventure|Sci-Fi|IMAX",NA,"Star Wars: Episode II - Attack of the Clones"
5380,"Importance of Being Earnest, The (2002)","Comedy|Drama|Romance",NA,"Importance of Being Earnest, The"
5388,"Insomnia (2002)","Action|Crime|Drama|Mystery|Thriller",NA,"Insomnia"
5400,"Sum of All Fears, The (2002)","Drama|Thriller",NA,"Sum of All Fears, The"
5418,"Bourne Identity, The (2002)","Action|Mystery|Thriller",NA,"Bourne Identity, The"
5419,"Scooby-Doo (2002)","Adventure|Children|Comedy|Fantasy|Mystery",NA,"Scooby-Doo"
5444,"Lilo & Stitch (2002)","Adventure|Animation|Children|Sci-Fi",NA,"Lilo & Stitch"
5445,"Minority Report (2002)","Action|Crime|Mystery|Sci-Fi|Thriller",NA,"Minority Report"
5449,"Mr. Deeds (2002)","Comedy|Romance",NA,"Mr. Deeds"
5459,"Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002)","Action|Comedy|Sci-Fi",NA,"Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2)"
5463,"Reign of Fire (2002)","Action|Adventure|Fantasy",NA,"Reign of Fire"
5464,"Road to Perdition (2002)","Crime|Drama",NA,"Road to Perdition"
5481,"Austin Powers in Goldmember (2002)","Comedy",NA,"Austin Powers in Goldmember"
5500,"Top Secret! (1984)","Comedy",NA,"Top Secret!"
5502,"Signs (2002)","Horror|Sci-Fi|Thriller",NA,"Signs"
5505,"Good Girl, The (2002)","Comedy|Drama",NA,"Good Girl, The"
5507,"xXx (2002)","Action|Crime|Thriller",NA,"xXx"
5528,"One Hour Photo (2002)","Drama|Thriller",NA,"One Hour Photo"
5541,"Hot Shots! (1991)","Action|Comedy|Romance|War",NA,"Hot Shots!"
5574,"Transporter, The (2002)","Action|Crime",NA,"Transporter, The"
5577,"Igby Goes Down (2002)","Comedy|Drama",NA,"Igby Goes Down"
5608,"Das Experiment (Experiment, The) (2001)","Drama|Thriller",NA,"Das Experiment (Experiment, The)"
5617,"Secretary (2002)","Comedy|Drama|Romance",NA,"Secretary"
5618,"Spirited Away (Sen to Chihiro no kamikakushi) (2001)","Adventure|Animation|Fantasy",NA,"Spirited Away (Sen to Chihiro no kamikakushi)"
5620,"Sweet Home Alabama (2002)","Comedy|Romance",NA,"Sweet Home Alabama"
5621,"Tuxedo, The (2002)","Action|Comedy",NA,"Tuxedo, The"
5630,"Red Dragon (2002)","Crime|Mystery|Thriller",NA,"Red Dragon"
5650,"Strange Brew (1983)","Comedy",NA,"Strange Brew"
5669,"Bowling for Columbine (2002)","Documentary",NA,"Bowling for Columbine"
5673,"Punch-Drunk Love (2002)","Comedy|Drama|Romance",NA,"Punch-Drunk Love"
5679,"Ring, The (2002)","Horror|Mystery|Thriller",NA,"Ring, The"
5690,"Grave of the Fireflies (Hotaru no haka) (1988)","Animation|Drama|War",NA,"Grave of the Fireflies (Hotaru no haka)"
5693,"Saturday Night Fever (1977)","Comedy|Drama|Romance",NA,"Saturday Night Fever"
5782,"Professional, The (Le professionnel) (1981)","Action|Drama|Thriller",NA,"Professional, The (Le professionnel)"
5785,"Jackass: The Movie (2002)","Action|Comedy|Documentary",NA,"Jackass: The Movie"
5791,"Frida (2002)","Drama|Romance",NA,"Frida"
5810,"8 Mile (2002)","Drama",NA,"8 Mile"
5812,"Far from Heaven (2002)","Drama|Romance",NA,"Far from Heaven"
5816,"Harry Potter and the Chamber of Secrets (2002)","Adventure|Fantasy",NA,"Harry Potter and the Chamber of Secrets"
5872,"Die Another Day (2002)","Action|Adventure|Thriller",NA,"Die Another Day"
5878,"Talk to Her (Hable con Ella) (2002)","Drama|Romance",NA,"Talk to Her (Hable con Ella)"
5881,"Solaris (2002)","Drama|Romance|Sci-Fi",NA,"Solaris"
5902,"Adaptation (2002)","Comedy|Drama|Romance",NA,"Adaptation"
5903,"Equilibrium (2002)","Action|Sci-Fi|Thriller",NA,"Equilibrium"
5943,"Maid in Manhattan (2002)","Comedy|Romance",NA,"Maid in Manhattan"
5944,"Star Trek: Nemesis (2002)","Action|Drama|Sci-Fi|Thriller",NA,"Star Trek: Nemesis"
5945,"About Schmidt (2002)","Comedy|Drama",NA,"About Schmidt"
5952,"Lord of the Rings: The Two Towers, The (2002)","Adventure|Fantasy",NA,"Lord of the Rings: The Two Towers, The"
5954,"25th Hour (2002)","Crime|Drama",NA,"25th Hour"
5956,"Gangs of New York (2002)","Crime|Drama",NA,"Gangs of New York"
5957,"Two Weeks Notice (2002)","Comedy|Romance",NA,"Two Weeks Notice"
5970,"My Girl (1991)","Comedy|Drama|Romance",NA,"My Girl"
5971,"My Neighbor Totoro (Tonari no Totoro) (1988)","Animation|Children|Drama|Fantasy",NA,"My Neighbor Totoro (Tonari no Totoro)"
5989,"Catch Me If You Can (2002)","Crime|Drama",NA,"Catch Me If You Can"
5991,"Chicago (2002)","Comedy|Crime|Drama|Musical",NA,"Chicago"
5992,"Hours, The (2002)","Drama|Romance",NA,"Hours, The"
5995,"Pianist, The (2002)","Drama|War",NA,"Pianist, The"
6003,"Confessions of a Dangerous Mind (2002)","Comedy|Crime|Drama|Thriller",NA,"Confessions of a Dangerous Mind"
6016,"City of God (Cidade de Deus) (2002)","Action|Adventure|Crime|Drama|Thriller",NA,"City of God (Cidade de Deus)"
6058,"Final Destination 2 (2003)","Horror|Thriller",NA,"Final Destination 2"
6059,"Recruit, The (2003)","Action|Thriller",NA,"Recruit, The"
6155,"How to Lose a Guy in 10 Days (2003)","Comedy|Romance",NA,"How to Lose a Guy in 10 Days"
6156,"Shanghai Knights (2003)","Action|Adventure|Comedy",NA,"Shanghai Knights"
6157,"Daredevil (2003)","Action|Crime",NA,"Daredevil"
6188,"Old School (2003)","Comedy",NA,"Old School"
6218,"Bend It Like Beckham (2002)","Comedy|Drama|Romance",NA,"Bend It Like Beckham"
6242,"Ringu (Ring) (1998)","Horror|Mystery|Thriller",NA,"Ringu (Ring)"
6281,"Phone Booth (2002)","Drama|Thriller",NA,"Phone Booth"
6283,"Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)","Action|Animation|Sci-Fi|Thriller",NA,"Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)"
6287,"Anger Management (2003)","Comedy",NA,"Anger Management"
6294,"Bulletproof Monk (2003)","Action|Adventure|Sci-Fi",NA,"Bulletproof Monk"
6296,"Mighty Wind, A (2003)","Comedy|Musical",NA,"Mighty Wind, A"
6297,"Holes (2003)","Adventure|Children|Comedy|Mystery",NA,"Holes"
6305,"Fahrenheit 451 (1966)","Drama|Sci-Fi",NA,"Fahrenheit 451"
6323,"Identity (2003)","Crime|Horror|Mystery|Thriller",NA,"Identity"
6331,"Spellbound (2002)","Documentary",NA,"Spellbound"
6333,"X2: X-Men United (2003)","Action|Adventure|Sci-Fi|Thriller",NA,"X2: X-Men United"
6350,"Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)","Action|Adventure|Animation|Children|Fantasy|Sci-Fi",NA,"Laputa: Castle in the Sky (Tenkû no shiro Rapyuta)"
6365,"Matrix Reloaded, The (2003)","Action|Adventure|Sci-Fi|Thriller|IMAX",NA,"Matrix Reloaded, The"
6367,"Down with Love (2003)","Comedy|Romance",NA,"Down with Love"
6373,"Bruce Almighty (2003)","Comedy|Drama|Fantasy|Romance",NA,"Bruce Almighty"
6377,"Finding Nemo (2003)","Adventure|Animation|Children|Comedy",NA,"Finding Nemo"
6378,"Italian Job, The (2003)","Action|Crime",NA,"Italian Job, The"
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)","Action|Crime|Thriller",NA,"2 Fast 2 Furious (Fast and the Furious 2, The)"
6385,"Whale Rider (2002)","Drama",NA,"Whale Rider"
6440,"Barton Fink (1991)","Drama|Thriller",NA,"Barton Fink"
6482,"Dumb and Dumberer: When Harry Met Lloyd (2003)","Comedy",NA,"Dumb and Dumberer: When Harry Met Lloyd"
6502,"28 Days Later (2002)","Action|Horror|Sci-Fi",NA,"28 Days Later"
6503,"Charlie's Angels: Full Throttle (2003)","Action|Adventure|Comedy|Crime|Thriller",NA,"Charlie's Angels: Full Throttle"
6534,"Hulk (2003)","Action|Adventure|Sci-Fi",NA,"Hulk"
6535,"Legally Blonde 2: Red, White & Blonde (2003)","Comedy",NA,"Legally Blonde 2: Red, White & Blonde"
6537,"Terminator 3: Rise of the Machines (2003)","Action|Adventure|Sci-Fi",NA,"Terminator 3: Rise of the Machines"
6539,"Pirates of the Caribbean: The Curse of the Black Pearl (2003)","Action|Adventure|Comedy|Fantasy",NA,"Pirates of the Caribbean: The Curse of the Black Pearl"
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)","Action|Fantasy|Sci-Fi",NA,"League of Extraordinary Gentlemen, The (a.k.a. LXG)"
6548,"Bad Boys II (2003)","Action|Comedy|Crime|Thriller",NA,"Bad Boys II"
6550,"Johnny English (2003)","Action|Comedy|Thriller",NA,"Johnny English"
6552,"Dirty Pretty Things (2002)","Crime|Drama|Thriller",NA,"Dirty Pretty Things"
6564,"Lara Croft Tomb Raider: The Cradle of Life (2003)","Action|Adventure|Comedy|Romance|Thriller",NA,"Lara Croft Tomb Raider: The Cradle of Life"
6565,"Seabiscuit (2003)","Drama",NA,"Seabiscuit"
6586,"American Wedding (American Pie 3) (2003)","Comedy",NA,"American Wedding (American Pie 3)"
6593,"Freaky Friday (2003)","Children|Comedy|Fantasy",NA,"Freaky Friday"
6595,"S.W.A.T. (2003)","Action|Thriller",NA,"S.W.A.T."
6618,"Shaolin Soccer (Siu lam juk kau) (2001)","Action|Comedy",NA,"Shaolin Soccer (Siu lam juk kau)"
6620,"American Splendor (2003)","Comedy|Drama",NA,"American Splendor"
6659,"Tremors (1990)","Comedy|Horror|Sci-Fi",NA,"Tremors"
6662,"Pink Panther, The (1963)","Comedy|Crime",NA,"Pink Panther, The"
6708,"Matchstick Men (2003)","Comedy|Crime|Drama",NA,"Matchstick Men"
6709,"Once Upon a Time in Mexico (2003)","Action|Adventure|Crime|Thriller",NA,"Once Upon a Time in Mexico"
6711,"Lost in Translation (2003)","Comedy|Drama|Romance",NA,"Lost in Translation"
6753,"Secondhand Lions (2003)","Children|Comedy|Drama",NA,"Secondhand Lions"
6754,"Underworld (2003)","Action|Fantasy|Horror",NA,"Underworld"
6755,"Bubba Ho-tep (2002)","Comedy|Horror",NA,"Bubba Ho-tep"
6764,"Rundown, The (2003)","Action|Adventure|Comedy",NA,"Rundown, The"
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)","Animation|Comedy|Fantasy",NA,"Triplets of Belleville, The (Les triplettes de Belleville)"
6787,"All the President's Men (1976)","Drama|Thriller",NA,"All the President's Men"
6793,"Beethoven (1992)","Children|Comedy|Drama",NA,"Beethoven"
6796,"Boyz N the Hood (1991)","Crime|Drama",NA,"Boyz N the Hood"
6807,"Monty Python's The Meaning of Life (1983)","Comedy",NA,"Monty Python's The Meaning of Life"
